"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"AC243829.4",14.2815413560593,4.8014075166856,0.295844722409089,16.2294851082261,3.1206610486334e-59,6.57056800712585e-58,"up"
"S100Z",17.7673338105723,2.28172636115272,0.140676535972744,16.2196655282641,3.66183388735663e-59,7.69505868416785e-58,"up"
"IKZF3",1018.54152595703,2.61893946279053,0.161531215426248,16.2132096627868,4.067588664784e-59,8.53117676796535e-58,"up"
"RNF175",97.1212062766175,2.47002694149246,0.15235926438668,16.2118591963247,4.15797225954867e-59,8.71512057934673e-58,"up"
"AL078604.2",36.9560940982674,3.43231362427665,0.211741502706674,16.209923800491,4.29100300585207e-59,8.98815829363691e-58,"up"
"AC006517.2",8.69425322731961,4.04345346624448,0.249451320374019,16.2093889107577,4.32851114717992e-59,9.06088659907739e-58,"up"
"AC078906.1",13.241025303506,4.32097545665868,0.266673820097315,16.2032233050918,4.78517659988012e-59,1.00039425135372e-57,"up"
"GZMM",130.163882403748,2.17855123383491,0.134452955152292,16.2030743866307,4.79678067977519e-59,1.00217572698465e-57,"up"
"NKD1",208.846407984595,-2.92021388788617,0.180265891256957,-16.1994810417219,5.08544183316468e-59,1.06180236707996e-57,"down"
"AC148476.1",64.9043860201174,4.33130416224033,0.267490978584999,16.1923373459266,5.71170937029448e-59,1.19179691860657e-57,"up"
"AC005041.1",11.4885527923844,-2.32145844542096,0.143369159713051,-16.1921744541664,5.72685155457997e-59,1.1941899755474e-57,"down"
"SEMG2",12.948619274405,-7.67812836849003,0.474216644429603,-16.1911827825559,5.81990261051446e-59,1.21281547413599e-57,"down"
"CD3G",414.042593623339,2.59796349580138,0.160462704267973,16.1904506573862,5.88956483191773e-59,1.22654620833321e-57,"up"
"CA8",366.821884034851,-3.30031661776689,0.203987123318246,-16.1790438733624,7.08866857505021e-59,1.47249537831506e-57,"down"
"PLVAP",43252.80851587,2.01708663974016,0.124683093938659,16.1777076267655,7.24417580322482e-59,1.50383723618797e-57,"up"
"MSR1",3386.97543754038,2.18886886434316,0.135405322665107,16.1653088760537,8.85927787180522e-59,1.83443480467845e-57,"up"
"AC022144.1",368.881683574653,2.36990683649204,0.146674374030268,16.1576066177926,1.00384024091752e-58,2.07726558828692e-57,"up"
"AC044810.2",1.39749706354843,-3.8592854268783,0.238915890488921,-16.1533224892685,1.07606208483339e-58,2.22529912950691e-57,"down"
"AC091965.4",8.90395992972764,-2.19978875469235,0.136188970336662,-16.1524736493302,1.09097472498301e-58,2.25470421706755e-57,"down"
"C20orf204",62.1616455663921,2.15983061903678,0.133792240534717,16.1431680223363,1.26859384336962e-58,2.61845823835574e-57,"up"
"AC000093.1",18.4879099062956,3.72145812947768,0.23060571265988,16.1377534257638,1.38491130845889e-58,2.85673107402857e-57,"up"
"CKM",19.4281889719634,-3.04357812994606,0.18861578442041,-16.1363914441125,1.41580498255852e-58,2.91860521103329e-57,"down"
"PIEZO2",1722.0466627484,2.1397966921278,0.132628579517544,16.1337526188672,1.47762816347977e-58,3.04412002322966e-57,"up"
"AC137932.2",25.1849678860856,2.3084433899041,0.143082674984189,16.133633161102,1.48048961397126e-58,3.04808339839086e-57,"up"
"Z99289.1",16.7935948941167,3.23001990188401,0.200253568938716,16.1296496187417,1.57913780873916e-58,3.24912601419629e-57,"up"
"RAC2",2336.78326130725,2.14084960129207,0.132733818989778,16.1288932811986,1.59859436211113e-58,3.28707805932136e-57,"up"
"PCDH17",2655.20041422637,2.08881001637908,0.129512324277623,16.1282721781867,1.61475049045654e-58,3.31610383412834e-57,"up"
"FAM193B",2624.41100612547,2.1209782789364,0.131559220792006,16.1218519398929,1.79158792965366e-58,3.6769401518378e-57,"up"
"PLAC8L1",22.6661379672084,2.73472909312694,0.169647757605645,16.1200426797504,1.84481814902722e-58,3.78379767865778e-57,"up"
"AC007920.2",49.1952546133054,2.66147515090123,0.165195063034033,16.1111058770135,2.13177032011842e-58,4.36683814346123e-57,"up"
"GRIK2",37.3380882997651,-2.90453569772343,0.180316408780319,-16.1079943715053,2.24177824588639e-58,4.58929275790433e-57,"down"
"SIT1",246.697609724346,2.75854506559507,0.171401215974782,16.0940810711689,2.80708216177806e-58,5.72852693014707e-57,"up"
"E2F8",109.650958079663,2.65969892077409,0.165281905530694,16.0918941019842,2.90802832863223e-58,5.92709046617587e-57,"up"
"LAT",28.5737243596355,3.28943329105529,0.204526698274734,16.0831486490664,3.34915293011624e-58,6.80910647937141e-57,"up"
"HLA-DQA1",14926.9223754461,2.18158998750692,0.135697246974938,16.0768920235341,3.7050630016516e-58,7.52799332004325e-57,"up"
"FAM151A",1072.99333425024,-3.98937212300976,0.248188627241071,-16.0739521683836,3.88507063718724e-58,7.88880458115678e-57,"down"
"SPTBN2",3267.33285092763,-4.33497191540166,0.269714869572798,-16.0724246396494,3.98201406098269e-58,8.07556426129048e-57,"down"
"AL590764.1",30.1533770847078,2.29309812304333,0.142834303495805,16.0542535435872,5.33772123624815e-58,1.07980074467449e-56,"up"
"FAM13A-AS1",313.491433839106,2.12884843658158,0.132608294306047,16.0536597482237,5.38904558599968e-58,1.08950549101532e-56,"up"
"PIGAP1",9.76566913941606,4.36807567958832,0.272214419253328,16.0464522473489,6.05264117053386e-58,1.22214479386885e-56,"up"
"SLC29A4",2613.13178655523,2.24077437440461,0.139662171274844,16.0442470137095,6.27149566148361e-58,1.26554967386202e-56,"up"
"MRLN",18.4831606285678,-4.5902527138853,0.286143938554668,-16.0417611397641,6.52766646821321e-58,1.31642623582595e-56,"down"
"BIRC5",443.690695633312,2.51766696795234,0.15701979687982,16.0340735243679,7.3877154568937e-58,1.48894756223284e-56,"up"
"C16orf74",360.867908698319,3.42658349503431,0.213769097813553,16.0293678089194,7.96893252637934e-58,1.60310660581724e-56,"up"
"LINC00426",85.3998256911218,2.6199118540758,0.163463023927711,16.0275503971737,8.20540741487882e-58,1.64965732622323e-56,"up"
"TMIGD2",29.8189793283313,2.47094638683592,0.154184227752083,16.0259348369213,8.42147996059858e-58,1.69205124869653e-56,"up"
"B4GALNT1",623.290542729648,3.96765470702269,0.247797164471167,16.011703424816,1.0587114216272e-57,2.12454627195546e-56,"up"
"RGS6",50.5885640738283,-2.48841495426637,0.155422124437319,-16.0106867878385,1.07615350163003e-57,2.15821555734058e-56,"down"
"AC022733.1",1.65036004652231,-3.79712377009746,0.237197151460036,-16.0083025733014,1.11818961911141e-57,2.24113602513518e-56,"down"
"LTA",52.6075241640243,2.7385778705086,0.171100477873125,16.0056704957851,1.16649761656355e-57,2.33507826458525e-56,"up"
"ELDR",19.6164067677083,5.17005348949058,0.323122696669991,16.0002795927728,1.27202554026204e-57,2.54475558697714e-56,"up"
"LINC01871",31.5537169473701,2.54434437466051,0.159070286771754,15.9950951638839,1.38246896448755e-57,2.76060709868094e-56,"up"
"DACH1",600.491494503039,-2.40474159271155,0.150342945608476,-15.9950410907472,1.38366982574692e-57,2.76130892358542e-56,"down"
"PDCD1",289.21397319778,3.357287775469,0.209905951650296,15.9942476574568,1.40141042032733e-57,2.79499701560865e-56,"up"
"AJ003147.3",22.75051474209,2.88721714313075,0.180551176384707,15.9911289471681,1.47336551025758e-57,2.93310712632968e-56,"up"
"LINC02073",29.6949890457439,3.15302806546982,0.197355169627239,15.9764148637464,1.86572421075844e-57,3.70059965634814e-56,"up"
"NMB",1458.21795610127,2.67988175342801,0.167742931778222,15.9761232560974,1.87447048022901e-57,3.71568053913202e-56,"up"
"TNNI2",41.6575156303971,2.49027001844406,0.155934470493961,15.9699777127887,2.06859796976008e-57,4.09300373700125e-56,"up"
"NIPA2P1",8.5898810952795,5.43717626427344,0.340732849151577,15.9572999134424,2.53461799062355e-57,5.00594752473761e-56,"up"
"AC093523.1",3.35757574703244,-2.91109435399722,0.182465214388799,-15.9542429155523,2.66181922126292e-57,5.25398184966827e-56,"down"
"ABCA12",483.783238321694,2.94134928107736,0.184438561234484,15.9475830942853,2.96137692317035e-57,5.84171131039714e-56,"up"
"OR7E47P",98.4249522557228,3.04748689100062,0.191138952045976,15.9438296505235,3.14476517708864e-57,6.19970716446176e-56,"up"
"SH2D5",125.620358579587,2.49708574777763,0.156621399079702,15.9434519321776,3.16383511442819e-57,6.2335221657543e-56,"up"
"AC015911.7",24.6926889994218,2.93588167732616,0.184267754352541,15.9326936372667,3.75812895810551e-57,7.3954609139862e-56,"up"
"PRR11",438.464875706962,2.09092429018084,0.131253593800576,15.9304155386232,3.89758354246655e-57,7.66524763351755e-56,"up"
"ALDOC",3355.09193022679,2.31682997449591,0.145508633717694,15.9222852644667,4.43864387219394e-57,8.71351893968315e-56,"up"
"PTPN22",288.413757153093,2.09381962527889,0.131519658887734,15.9202026752988,4.58888052156625e-57,9.00301248494854e-56,"up"
"GAS1RR",23.0306633188012,-2.16082897191828,0.135788881174087,-15.9131510123278,5.13620636476026e-57,1.00707438306388e-55,"down"
"AC007749.2",306.086789124267,5.27321569814453,0.331389604857673,15.9124354561734,5.19525579362089e-57,1.01803840020989e-55,"up"
"PTGER1",111.581115282819,-4.85403655529204,0.305185764327874,-15.905186685173,5.83291749785156e-57,1.14161538192448e-55,"down"
"CD180",420.299124542204,2.24314041321008,0.141108381509725,15.8965781423514,6.69216820714149e-57,1.30821224441349e-55,"up"
"CD80",51.1833189885278,2.49344529794616,0.156898488808953,15.8920925043599,7.18872752500699e-57,1.40275115912636e-55,"up"
"AC136475.3",575.526836902159,3.98050734339516,0.250526268705808,15.8885827181239,7.60271199842873e-57,1.48264285757e-55,"up"
"HOXB6",280.571740659527,-2.10222818328062,0.132325611604472,-15.8867822924884,7.8242044060313e-57,1.52492242827141e-55,"down"
"MMP11",1444.72006011771,2.05355945566166,0.129327089094913,15.8788036600325,8.88570196287861e-57,1.72766318846424e-55,"up"
"CDK5RAP3",288.166727694977,2.62920188387832,0.165704326436104,15.866827019101,1.07541866819826e-56,2.08596572102968e-55,"up"
"KCNJ12",187.881504649685,-2.35454779807725,0.148406599636833,-15.8655194838982,1.09805166174891e-56,2.12859639068547e-55,"down"
"MMP9",1044.79095138371,3.7842358513218,0.23859005431678,15.8608281563045,1.18323258260783e-56,2.2882634162997e-55,"up"
"DLX6",25.6264446373842,2.63291902279788,0.166015259334709,15.8595001046835,1.2085198768438e-56,2.33577721024465e-55,"up"
"FGG",3958.5458324475,6.72731122222486,0.424211441413046,15.8583917487379,1.23003554694172e-56,2.3759492332459e-55,"up"
"FAM3B",251.685033309068,-4.07290835965575,0.256972194478524,-15.8496072616764,1.41462161476767e-56,2.73087494504051e-55,"down"
"LINC00342",824.207443074989,2.18723539929457,0.138017312574647,15.8475437500756,1.4618386456117e-56,2.82035089199945e-55,"up"
"IBSP",61.6590097845047,5.2553865688414,0.3317541720053,15.8412071717893,1.61686795506663e-56,3.11575342923894e-55,"up"
"AC068707.1",7.92297514507361,-2.92069930972609,0.184390443154468,-15.8397542722935,1.65466165030389e-56,3.18669405152423e-55,"down"
"TSPAN32",116.726522293604,2.00225727344378,0.126422479254931,15.8378263521176,1.70617366458377e-56,3.28395498294575e-55,"up"
"AC020912.1",53.4512121148593,3.27389242054424,0.206786140743635,15.8322623013845,1.86397043984403e-56,3.58131294496982e-55,"up"
"RHOH",382.208565175745,2.26818807214915,0.143265436518285,15.8320675752079,1.86974862705869e-56,3.59029285983762e-55,"up"
"LINC00881",14.1381367491606,3.3448024563045,0.211303224714995,15.8293961713833,1.95084322630619e-56,3.74159070466006e-55,"up"
"AC009879.4",3.9412420695646,-2.5888322482849,0.163559388571228,-15.8280870997356,1.99185171189936e-56,3.81798981734294e-55,"down"
"PRRG2",176.686783501334,-2.85901000219764,0.180630934590747,-15.8279090382567,1.99749567415878e-56,3.82655196648367e-55,"down"
"ADAMTSL4",853.386856592324,2.16636526006586,0.136874546701865,15.8273785175308,2.01440603917056e-56,3.85440411579727e-55,"up"
"AL022069.2",13.8163252900051,-2.3301427132786,0.147255311182505,-15.8238279799,2.131309073258e-56,4.07568980367908e-55,"down"
"LINC02577",120.91049405717,7.72633157289867,0.488312731723947,15.8225069119568,2.17651003821203e-56,4.15968047220663e-55,"up"
"RIN1",508.160322696261,2.09657841245852,0.132524279797364,15.8203343241276,2.25293173971641e-56,4.30320551859228e-55,"up"
"LBX2",59.6965862280244,2.08344165237664,0.131769319441272,15.8112803588183,2.60126043251355e-56,4.95688015243745e-55,"up"
"VWCE",827.570358433882,3.14687478686373,0.199034503262963,15.8106998297984,2.62534227137737e-56,4.99983900997111e-55,"up"
"KCNMA1-AS1",11.8667538924389,4.12328883688794,0.260804208005328,15.8099014905607,2.6588225082955e-56,5.06063588537344e-55,"up"
"AC084117.1",29.8220498453689,3.20389766815444,0.202716958117809,15.8047836643863,2.88378541658879e-56,5.4791922915187e-55,"up"
"KLRK1",28.8293800629996,3.35532348674218,0.212374888994869,15.7990594020899,3.15793256372853e-56,5.99306653323122e-55,"up"
"RPL7AP7",6.82307684760145,5.01439660514244,0.317557094783036,15.7905355840606,3.61497506839681e-56,6.85243291536513e-55,"up"
"PYCARD",659.183580579777,2.12792008266434,0.134821901065617,15.7831929815965,4.06113737548231e-56,7.68919714266478e-55,"up"
"SEM1P1",3.40543325182594,-3.42712337212238,0.217207515188471,-15.7781067986928,4.40194335423516e-56,8.32961446465836e-55,"down"
"F11",333.274034998359,-4.33226756056301,0.274766608338108,-15.7670816944104,5.24163831619757e-56,9.90124462645361e-55,"down"
"KIAA0319",134.9414886322,3.01318494872574,0.191121000218189,15.7658496203233,5.34486928063658e-56,1.00903806878173e-54,"up"
"PRR35",94.5173621216032,-7.00166098226632,0.444185504988575,-15.7629209049638,5.59845574361891e-56,1.05629830394258e-54,"down"
"TMEM233",419.733405470306,2.05264060057316,0.130226050680691,15.7621350708558,5.66851394676335e-56,1.06889628709588e-54,"up"
"UBE2C",419.458627194987,2.99704122220045,0.190157826342307,15.7608092175255,5.78870062387231e-56,1.0909267743853e-54,"up"
"AC124944.2",249.897886135148,2.59699340301186,0.164856094474619,15.7530930918159,6.54025590634836e-56,1.23042349108495e-54,"up"
"KIR2DL4",34.5001509087506,2.5971875075977,0.164941970190114,15.7460681753962,7.30864792355222e-56,1.37180620869953e-54,"up"
"AC010655.2",5.52563590231966,4.86736353282548,0.309190772363217,15.742266483644,7.76131921545639e-56,1.45593033107485e-54,"up"
"UGT2A1",9.91203224846196,-6.32467343459091,0.401783564174899,-15.7414936760274,7.85669842568522e-56,1.47212339550779e-54,"down"
"LNCSRLR",50.9763399908486,2.61893800871867,0.166371580990303,15.7414985968746,7.85608742121943e-56,1.47212339550779e-54,"up"
"SLC9A3-AS1",2492.27020151587,3.29855541228698,0.209624763036783,15.7355236304224,8.63395262012318e-56,1.6158961757489e-54,"up"
"PIMREG",116.732720171891,2.35722364350597,0.149861017717996,15.7293983412132,9.51105246304544e-56,1.7780034762573e-54,"up"
"LINC01638",57.7932106767648,4.53574881144161,0.288444027407121,15.7248837918897,1.02138053689516e-55,1.9039025157067e-54,"up"
"MAPK8IP3",3843.12210149868,2.09766495647163,0.133470704459059,15.7162949350812,1.16966698567185e-55,2.17781810064182e-54,"up"
"MAP3K7CL",1812.71009228056,2.17012067275073,0.138095416095422,15.7146466849501,1.20048561680323e-55,2.23392025853785e-54,"up"
"KRT223P",874.496265598027,4.89252270611146,0.311427628886946,15.7099828412704,1.29214083575729e-55,2.4017270685897e-54,"up"
"RNF43",156.985089766594,-2.33301216621965,0.148569930244782,-15.7031248677024,1.43972006844995e-55,2.67017374106977e-54,"down"
"AL596442.2",51.1786491346791,2.77384392089468,0.176642863773075,15.7031190598116,1.43985190811631e-55,2.67017374106977e-54,"up"
"CPA6",55.5188142009096,2.52475909762672,0.160907308222499,15.6907670976358,1.74928818691283e-55,3.23663117065164e-54,"up"
"LINC01152",87.1735977905404,2.87994384381721,0.183647960032704,15.6818722261023,2.01234212789647e-55,3.71278264675292e-54,"up"
"AC103740.1",205.89623198171,2.18410189471301,0.139285607594523,15.6807435630477,2.04842170281721e-55,3.77720596352154e-54,"up"
"HES5",20.4380385363456,3.92448252487405,0.250309854366192,15.6784978953833,2.12213549952003e-55,3.91091286586716e-54,"up"
"CTLA4",98.3105803857932,2.9904386920904,0.190769086031554,15.6756985856491,2.21773206771481e-55,4.0847734724839e-54,"up"
"AL031595.2",15.4372730923026,3.44257034747265,0.219787153880698,15.6632009045501,2.69961206445663e-55,4.96109036763259e-54,"up"
"AFM",295.533191133506,-4.71038049912838,0.300760330993457,-15.661575060678,2.76952453216353e-55,5.08669339074035e-54,"down"
"KCNMA1",3318.37262489563,2.49474719736707,0.159336903623297,15.6570583501806,2.97335334004458e-55,5.45489524444183e-54,"up"
"BMP6",809.693129182652,-2.14108189253483,0.136856132030801,-15.6447640362432,3.60703768284751e-55,6.60254437115369e-54,"down"
"ADH1C",238.619785487634,-4.4982287918637,0.287583681570088,-15.6414604865799,3.79913776817038e-55,6.95026278590044e-54,"down"
"AL590428.1",34.8606581346868,2.16968227062588,0.138731012357825,15.6394899291132,3.91854171981095e-55,7.16467225924264e-54,"up"
"KCTD8",14.3149050309049,-4.10465830441364,0.262516621636735,-15.6358034734028,4.15204472976327e-55,7.58734244631108e-54,"down"
"MLIP",109.273213051488,2.46729908469276,0.157878023712467,15.6278817448734,4.70175026275737e-55,8.57739614433106e-54,"up"
"SIGLEC7",145.625809739928,2.1893125740037,0.140256823510941,15.6093123970751,6.29113417692523e-55,1.14704700481022e-53,"up"
"BCL2A1",251.511450770246,2.58336563389957,0.165529976315028,15.6066332600872,6.5608983470324e-55,1.1948921252867e-53,"up"
"DLX4",57.3471147639994,2.99819819727448,0.192133460224445,15.6047686528524,6.75541604647529e-55,1.22962945271481e-53,"up"
"KSR2",192.533130737523,-3.30240737774707,0.211707771013157,-15.5988954110798,7.4064504751546e-55,1.34587086918279e-53,"down"
"EME1",61.8379872963284,2.09881542816321,0.134559255280182,15.5977039542395,7.54595588671617e-55,1.36969000514381e-53,"up"
"AC104316.2",9.08118309814504,5.16160976134713,0.331059322055048,15.5911929297338,8.35584896335478e-55,1.51500442805187e-53,"up"
"TOMM40P2",14.1612930802064,3.265134343296,0.20950731252038,15.5848228112724,9.23189728437341e-55,1.67197631653312e-53,"up"
"GPR141",65.2027324077876,2.36319734238488,0.151798514060517,15.5679873219493,1.2012804066023e-54,2.17078514387072e-53,"up"
